Predict
"[99.941601,13.449068],"
"[99.941586,13.051373],"
"[99.941585,13.448993],"
"[99.941544,13.445613],"
"[99.941542,13.445706],"
"[99.94151,13.053488],"
"[99.94145,13.44595],"
"[99.941445,13.444731],"
"[99.941436,13.444605],"
"[99.941432,13.444667],"
"[99.941363,13.45251],"
"[99.94135,13.441434],"
"[99.94133,13.44394],"
"[99.94132,13.441075],"
"[99.941293,13.454386],"
"[99.94129,13.0536],"
"[99.9412,13.37899],"
"[99.941186,13.446328],"
"[99.940987,13.444993],"
"[99.940976,13.444986],"
"[99.940971,13.44596],"
"[99.940971,13.44578],"
"[99.940956,13.445083],"
"[99.940928,13.444945],"
"[99.94088,13.457622],"
"[99.940858,13.446013],"
"[99.94074,13.444895],"
"[99.940721,13.125351],"
"[99.94071,13.44595],"
"[99.9407,13.0918],"
"[99.940693,13.445606],"
"[99.940618,13.446093],"
"[99.940606,13.054005],"
"[99.940535,13.445878],"
"[99.940517,13.053957],"
"[99.94051,13.05127],"
"[99.940497,13.054088],"
"[99.940484,13.054031],"
"[99.9404,13.050562],"
"[99.939942,15.82153],"
"[99.939688,15.363416],"
"[99.939606,13.094368],"
"[99.939378,15.822517],"
"[99.939283,15.822544],"
"[99.939067,13.783383],"
"[99.938978,14.34066],"
"[99.93873,13.048388],"
"[99.938556,15.823842],"
"[99.938518,13.357366],"
"[99.93846,13.04786],"
"[99.938412,13.096822],"
"[99.938257,15.824445],"
"[99.93813,13.35723],"
"[99.937978,13.046523],"
"[99.937973,13.824103],"
"[99.937953,15.824962],"
"[99.937943,14.011943],"
"[99.93779,13.43922],"
"[99.937744,15.26899],"
"[99.937301,13.099213],"
"[99.9372,13.35712],"
"[99.937027,13.099762],"
"[99.936905,15.348917],"
"[99.93671,13.3565],"
"[99.936631,13.357366],"
"[99.93653,13.10094],"
"[99.936096,15.827864],"
"[99.93608,13.77849],"
"[99.935925,14.389692],"
"[99.93577,15.82874],"
"[99.93549,13.48254],"
"[99.93537,13.058578],"
"[99.935041,13.810946],"
"[99.934953,13.104283],"
"[99.934952,13.104022],"
"[99.93477,14.83457],"
"[99.934765,13.123662],"
"[99.934761,13.108915],"
"[99.934715,13.77588],"
"[99.934667,13.1085],"
"[99.934613,13.109298],"
"[99.93444,13.107613],"
"[99.934415,13.109115],"
"[99.9344,13.109386],"
"[99.93354,13.107059],"
"[99.933266,13.107348],"
"[99.93324,13.35241],"
"[99.933233,13.10735],"
"[99.933067,13.107283],"
"[99.932972,13.107217],"
"[99.932815,13.107332],"
"[99.932785,13.107348],"
"[99.932761,13.107738],"
"[99.932667,14.3479],"
"[99.932655,13.107938],"
"[99.932632,13.107563],"
"[99.932625,13.108038],"
"[99.932612,13.111697],"
"[99.932556,13.131762],"
"[99.9324,13.1117],"
"[99.9324,13.1078],"
"[99.932384,13.79555],"
"[99.932372,13.107995],"
"[99.9319,14.38356],"
"[99.93165,13.13255],"
"[99.93162,13.132405],"
"[99.931351,15.83655],"
"[99.931339,13.107218],"
"[99.931073,15.836931],"
"[99.93088,13.035393],"
"[99.93085,13.03487],"
"[99.930534,13.034327],"
"[99.929688,13.44056],"
"[99.929375,13.0334],"
"[99.929306,13.03368],"
"[99.928991,13.113578],"
"[99.92884,13.03162],"
"[99.928062,13.030862],"
"[99.92762,13.02958],"
"[99.92712,13.33039],"
"[99.927027,13.102013],"
"[99.926891,13.392455],"
"[99.92678,13.762035],"
"[99.926353,13.501093],"
"[99.925842,13.026613],"
"[99.925705,13.026425],"
"[99.92551,13.02609],"
"[99.924871,13.793478],"
"[99.924258,13.280698],"
"[99.924194,13.023968],"
"[99.92364,13.75334],"
"[99.923598,13.184433],"
"[99.92274,13.69408],"
"[99.922637,13.170379],"
"[99.92249,13.020683],"
"[99.922431,13.020638],"
"[99.922428,14.389221],"
"[99.9224,13.791153],"
"[99.922385,13.020725],"
"[99.921815,13.019818],"
"[99.921058,14.584102],"
"[99.92104,13.31868],"
"[99.920315,13.018151],"
"[99.92,13.495321],"
"[99.919833,13.115167],"
"[99.9198,13.695111],"
"[99.919546,13.016286],"
"[99.9192,13.08902],"
"[99.918884,13.35387],"
"[99.918786,13.115773],"
"[99.91872,13.15797],"
"[99.918549,13.015264],"
"[99.917435,13.013534],"
"[99.916664,13.765453],"
"[99.916504,13.74142],"
"[99.916222,13.011487],"
"[99.91622,13.01098],"
"[99.914719,13.021497],"
"[99.914574,14.777721],"
"[99.9143,14.14182],"
"[99.914215,13.036643],"
"[99.913765,13.116579],"
"[99.91358,13.353229],"
"[99.913483,13.006463],"
"[99.913251,14.141616],"
"[99.913154,13.531032],"
"[99.91294,14.1412],"
"[99.912313,14.654732],"
"[99.9121,14.3859],"
"[99.912064,13.531662],"
"[99.912008,13.531995],"
"[99.911836,13.116738],"
"[99.909813,13.698388],"
"[99.909382,13.117233],"
"[99.908821,15.875787],"
"[99.90874,13.56104],"
"[99.90821,13.72994],"
"[99.908179,13.116822],"
"[99.908035,13.11667],"
"[99.90714,13.35124],"
"[99.906635,13.299128],"
"[99.90568,14.37987],"
"[99.904456,15.333926],"
"[99.904366,13.35057],"
"[99.903522,15.88499],"
"[99.903401,13.653663],"
"[99.90314,13.350182],"
"[99.902753,14.212099],"
"[99.9024,13.3503],"
"[99.901573,15.888443],"
"[99.900545,14.55635],"
"[99.900459,13.532045],"
"[99.90042,14.55627],"
"[99.900352,13.804724],"
"[99.899895,14.380004],"
"[99.89864,15.89315],"
"[99.898515,15.893503],"
"[99.898193,13.119815],"
"[99.8981,13.6986],"
"[99.897678,13.81565],"
"[99.89685,13.80873],"
"[99.89668,15.89658],"
"[99.896053,14.474454],"
"[99.896016,14.399436],"
"[99.894823,13.423028],"
"[99.894737,14.38398],"
"[99.89463,14.384662],"
"[99.894524,14.374145],"
"[99.894165,14.28801],"
"[99.8941,14.3784],"
"[99.893325,13.348083],"
"[99.89325,13.12121],"
"[99.892698,13.34954],"
"[99.89191,13.706368],"
"[99.891842,14.372771],"
"[99.891829,14.405886],"
"[99.8915,13.3472],"
"[99.890478,13.38531],"
"[99.890335,14.380695],"
"[99.89024,13.12202],"
"[99.88913,13.12235],"
"[99.888695,13.346502],"
"[99.88836,15.90941],"
"[99.88748,14.16504],"
"[99.887451,13.342761],"
"[99.887275,15.456261],"
"[99.886935,13.487028],"
"[99.886916,13.122965],"
"[99.886298,13.462603],"
"[99.885628,13.79079],"
"[99.884838,15.368875],"
"[99.882753,13.345541],"
"[99.88247,15.53502],"
"[99.882417,13.063397],"
"[99.881156,14.794063],"
"[99.88064,13.5321],"
"[99.879855,13.811056],"
"[99.87929,15.95221],"
"[99.878867,15.943832],"
"[99.877611,13.617483],"
"[99.876205,13.345457],"
"[99.875155,13.708255],"
"[99.87448,13.82867],"
"[99.873908,14.745272],"
"[99.87372,13.12722],"
"[99.873573,13.807569],"
"[99.872756,14.699595],"
"[99.87265,13.05225],"
"[99.87228,13.69836],"
"[99.872231,13.774171],"
"[99.87214,14.20548],"
"[99.871898,15.928723],"
"[99.871862,13.819623],"
"[99.871346,13.128188],"
"[99.870765,15.929883],"
"[99.870753,14.203186],"
"[99.870305,15.842368],"
"[99.86896,14.373517],"
"[99.868958,13.827364],"
"[99.868598,13.810699],"
"[99.868342,15.932608],"
"[99.867401,14.435516],"
"[99.867124,15.520727],"
"[99.866974,14.576782],"
"[99.866623,13.578244],"
"[99.866381,15.93474],"
"[99.865948,14.000815],"
"[99.86449,15.37602],"
"[99.864318,14.319519],"
"[99.863518,15.572393],"
"[99.863415,13.375448],"
"[99.862571,14.658475],"
"[99.8623,13.344182],"
"[99.861649,13.653133],"
"[99.860448,15.941488],"
"[99.85987,14.6637],"
"[99.859818,13.808452],"
"[99.859661,13.343585],"
"[99.858995,14.119313],"
"[99.85883,15.94297],"
"[99.858773,13.822141],"
"[99.85876,15.943],"
"[99.858733,13.138417],"
"[99.85793,14.46796],"
"[99.857843,15.944167],"
"[99.855933,13.8727],"
"[99.855804,13.145281],"
"[99.855315,15.947149],"
"[99.855194,14.292358],"
"[99.854426,13.341999],"
"[99.854126,13.878686],"
"[99.853456,13.696648],"
"[99.852382,13.631128],"
"[99.85206,15.950385],"
"[99.85138,13.34162],"
"[99.851182,15.951332],"
"[99.851043,15.951363],"
"[99.851038,13.848841],"
"[99.850636,15.951111],"
"[99.850533,13.868503],"
"[99.850475,15.95143],"
"[99.850468,15.951275],"
"[99.850455,15.951438],"
"[99.850447,15.951866],"
"[99.850218,15.951823],"
"[99.849471,13.863795],"
"[99.848142,14.443712],"
"[99.847781,15.383733],"
"[99.8477,13.1566],"
"[99.847275,13.853474],"
"[99.84699,13.19142],"
"[99.846825,14.001698],"
"[99.846001,13.341296],"
"[99.845508,15.346776],"
"[99.845167,15.958],"
"[99.84401,13.726444],"
"[99.843843,13.830932],"
"[99.8433,15.960108],"
"[99.842798,13.372128],"
"[99.842706,15.389866],"
"[99.842602,14.76079],"
"[99.842552,13.341599],"
"[99.842348,13.235988],"
"[99.84215,13.34156],"
"[99.842125,13.341541],"
"[99.841949,14.935675],"
"[99.84111,13.340994],"
"[99.840853,13.339458],"
"[99.84033,13.3415],"
"[99.840099,13.341788],"
"[99.840057,13.341917],"
"[99.840025,14.08942],"
"[99.839955,13.341943],"
"[99.839834,13.341461],"
"[99.839828,13.341356],"
"[99.839761,13.3416],"
"[99.83972,13.3419],"
"[99.83969,13.170965],"
"[99.839647,13.341912],"
"[99.839605,13.341375],"
"[99.839533,13.342008],"
"[99.839157,13.85488],"
"[99.839139,13.341266],"
"[99.83802,13.175427],"
"[99.837524,13.608098],"
"[99.836667,13.178],"
"[99.836526,13.34099],"
"[99.836485,13.849095],"
"[99.835661,15.969441],"
"[99.835408,13.181337],"
"[99.835023,13.340906],"
"[99.834881,13.48786],"
"[99.834697,15.969845],"
"[99.834449,13.34082],"
"[99.834137,14.275223],"
"[99.834088,13.505041],"
"[99.832883,13.641318],"
"[99.83258,13.5987],"
"[99.832519,13.340757],"
"[99.832293,13.340323],"
"[99.831597,15.972412],"
"[99.831528,13.581128],"
"[99.831398,13.339659],"
"[99.831168,13.339211],"
"[99.830782,15.973233],"
"[99.83062,13.341228],"
"[99.830413,13.58815],"
"[99.830381,13.588618],"
"[99.830333,15.973508],"
"[99.83015,13.336233],"
"[99.830065,13.332328],"
"[99.830015,13.331995],"
"[99.82975,13.330733],"
"[99.829742,13.327222],"
"[99.829727,13.337435],"
"[99.829725,13.327335],"
"[99.829699,13.327344],"
"[99.829651,13.552316],"
"[99.829636,13.569685],"
"[99.829575,13.344368],"
"[99.82948,13.32918],"
"[99.82943,13.32754],"
"[99.829391,13.32219],"
"[99.82936,13.32813],"
"[99.829338,13.340239],"
"[99.829325,15.974748],"
"[99.82917,13.33822],"
"[99.829151,13.346578],"
"[99.829117,13.340083],"
"[99.829048,13.338328],"
"[99.828963,13.146473],"
"[99.828659,13.326575],"
"[99.828604,13.322694],"
"[99.828522,13.325559],"
"[99.828384,13.323252],"
"[99.828337,13.239021],"
"[99.828312,13.322877],"
"[99.828007,13.637267],"
"[99.827919,13.237853],"
"[99.827915,13.321428],"
"[99.827833,13.351333],"
"[99.827648,14.727063],"
"[99.82724,13.35352],"
"[99.827012,13.316042],"
"[99.82685,13.31523],"
"[99.82684,13.304894],"
"[99.82679,13.31493],"
"[99.826685,13.314295],"
"[99.82668,13.213225],"
"[99.826668,13.314487],"
"[99.826655,13.314045],"
"[99.82633,13.312593],"
"[99.826199,13.312733],"
"[99.826115,13.311314],"
"[99.8261,13.3111],"
"[99.82608,13.31159],"
"[99.826061,13.305042],"
"[99.825868,13.251032],"
"[99.825829,13.309678],"
"[99.82582,13.30515],"
"[99.82576,13.30518],"
"[99.82575,13.309356],"
"[99.82573,13.30528],"
"[99.82572,13.3053],"
"[99.825706,13.305341],"
"[99.825696,13.305325],"
"[99.825683,13.308927],"
"[99.825592,13.305023],"
"[99.825508,14.804015],"
"[99.8255,13.305431],"
"[99.8254,13.978639],"
"[99.825328,13.305723],"
"[99.82528,13.305866],"
"[99.825267,13.306533],"
"[99.825226,13.30572],"
"[99.825221,13.306],"
"[99.825195,13.306001],"
"[99.825188,13.254017],"
"[99.82518,13.306051],"
"[99.824816,14.722186],"
"[99.82431,15.980043],"
"[99.82426,14.947608],"
"[99.82422,13.36402],"
"[99.823921,14.795135],"
"[99.823743,13.234098],"
"[99.823668,13.2343],"
"[99.823369,13.23823],"
"[99.82293,13.29584],"
"[99.822897,13.262225],"
"[99.822871,13.296115],"
"[99.822685,13.296222],"
"[99.82256,13.29382],"
"[99.82251,13.52885],"
"[99.82251,13.313947],"
"[99.822286,13.528298],"
"[99.822182,13.264235],"
"[99.822046,13.539385],"
"[99.822008,13.290338],"
"[99.821978,13.264373],"
"[99.82182,13.295128],"
"[99.821805,13.794682],"
"[99.821536,13.265758],"
"[99.82143,13.28709],"
"[99.82107,13.26793],"
"[99.820862,13.864732],"
"[99.82006,13.27939],"
"[99.819748,13.870875],"
"[99.81969,13.272816],"
"[99.819556,13.528931],"
"[99.819308,13.901676],"
"[99.81922,13.276526],"
"[99.818558,13.865056],"
"[99.818316,15.986142],"
"[99.818199,13.5271],"
"[99.817062,15.98742],"
"[99.81703,13.53873],"
"[99.816376,15.451216],"
"[99.815498,13.64287],"
"[99.815215,15.754963],"
"[99.814976,13.518838],"
"[99.814422,13.537089],"
"[99.813942,15.990517],"
"[99.813759,15.990532],"
"[99.81375,13.36612],"
"[99.812881,15.991368],"
"[99.812872,13.550015],"
"[99.812477,15.534769],"
"[99.81218,14.21251],"
"[99.811573,14.10274],"
"[99.8114,15.9931],"
"[99.810387,13.554949],"
"[99.810287,13.549555],"
"[99.81018,13.52174],"
"[99.80935,13.419837],"
"[99.809333,15.994833],"
"[99.807081,13.42824],"
"[99.8069,13.54752],"
"[99.805431,15.999818],"
"[99.8053,15.9989],"
"[99.804755,15.999743],"
"[99.80401,13.43894],"
"[99.803345,13.564283],"
"[99.80277,13.14518],"
"[99.801763,13.541716],"
"[99.80018,13.39677],"
"[99.800009,14.23208],"
"[99.799765,13.543755],"
"[99.799735,13.509888],"
"[99.799508,15.747853],"
"[99.799255,13.550723],"
"[99.798517,13.53775],"
"[99.798133,13.5373],"
"[99.797683,13.547523],"
"[99.79682,14.025618],"
"[99.795153,13.549473],"
"[99.79512,13.279333],"
"[99.794701,13.487736],"
"[99.794605,13.280225],"
"[99.794563,13.4929],"
"[99.794321,13.545123],"
"[99.79411,13.60244],"
"[99.79394,13.60214],"
"[99.793617,13.501773],"
"[99.793408,13.50832],"
"[99.793365,13.501853],"
"[99.791104,15.755869],"
"[99.790489,15.426216],"
"[99.789616,13.516213],"
"[99.789537,13.527523],"
"[99.786709,13.258471],"
"[99.785126,13.532986],"
"[99.78507,13.52781],"
"[99.784596,15.753439],"
"[99.784589,15.753945],"
"[99.781833,13.789333],"
"[99.77813,13.45168],"
"[99.77647,13.568122],"
"[99.776166,13.568513],"
"[99.775633,14.192428],"
"[99.77408,13.39314],"
"[99.77142,14.208862],"
"[99.77041,13.912035],"
"[99.769615,13.913861],"
"[99.76951,13.48316],"
"[99.76273,13.707201],"
"[99.7626,13.924115],"
"[99.761818,13.925016],"
"[99.761778,15.757222],"
"[99.761238,14.270808],"
"[99.761163,14.06686],"
"[99.76096,14.845305],"
"[99.756569,14.823395],"
"[99.756398,13.994556],"
"[99.75603,13.75565],"
"[99.754983,13.958968],"
"[99.753143,13.971535],"
"[99.752171,13.962948],"
"[99.751472,13.000318],"
"[99.751267,13.953067],"
"[99.7507,13.954133],"
"[99.748393,13.960695],"
"[99.748199,14.8443],"
"[99.747627,13.323762],"
"[99.747505,13.831232],"
"[99.746518,13.959055],"
"[99.74599,13.73926],"
